Partner ID,Brand,Category,Sub-Category,Product Titles,SKU,Partner SKU
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad L380 Business Laptop With 13.3-Inch HD Display,Intel core i3 8th Generation/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70164463V-1,N53398420AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad E585 Laptop With 15.6-Inch FHD Display, AMD Ryzen 5 2500U/Quad Core/16GB RAM/256GB SSD/AMD Radeon Vega 8 Graphics/Windows 10 English/Japanese Black",N70164466V-1,N70064630VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T430 Laptop With 14-Inch Screen Display,Intel Core i5/Dual Core/3rd Generation/8GB RAM/128GB SSD/Windows 10/Intel HD 400 English Black",N70164467V-1,N70019627VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel UHD Graphics/Windows 10 Pro English Black",N70164468V-1,N70071991VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Yoga 11e (2013) Laptop With 11.6-Inch Display, Intel Celeron Processor/1st Gen/4GB RAM/128GB SSD/Windows 10 Pro/Integrated Graphics Black",N70164469V-1,N50609435AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X260 Laptop With 12.5-Inch HD Display,Core i5/6th Generation/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70164470V-1,N53414279AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/500GB HDD/Windows 10/â€ŽIntel HD 620 English Black",N70164471V-1,N70096480VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Intel Celeron/4th Gen/4GB DDR4 RAM/256GB SSD/Windows 10 Pro/â€ŽIntel HD 620 English Black",N70164473V-1,N70084859VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - IdeaPad 330S Laptop With 15.6-Inch Display, Core i5 Processor/4GB RAM/1TB HDD/Integrated Graphics Black",N70164477V-1,N37879347AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X280 (2020) Convertible 2-in-1 Laptop With 12.5-Inch Touchscreen Display, Intel Core i5 Processor/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics With English Keyboard English Black",N70164479V-1,N50609615AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X390 Yoga 2-in-1 Laptop With 13.3-Inch Display,Core i7-10510U/16GB RAM/512GB SSD/Windows 11 English Black",N70164481V-1,N53426182AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470s Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/16GB RAM/512GB SSD/Intel HD Graphics 620 Black",N70164487V-1,N51209832AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X390 Yoga 2-in-1 Touch Laptop With 14-Inch Display,Core i7-8565U/Quad Core/8th Gen/16GB RAM/512GB SSD/Windows 10 Black",N70164492V-1,N53421378AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkCentre M920z With 23.8-Inch Display,Intel Core i5-8500/8th Gen/Hexa Core/16GB RAM/512GB SSD/Windows 10 English Black",N70164501V-1,N70119838VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s With 14-Inch FHD Display,Intel Core i7-5600U/5th Gen/Dual Core/4GB RAM/256GB SSD/Intel HD Graphics/Windows 10 Pro English Black",N70164524V-1,N70112080VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T490s Laptop With 14-Inch Display,Intel(R)-Core(TM)-i7/Quad Core/8th Gen/8GB RAM/256GB SSD/Windows 10 Pro English Black",N70164525V-1,N70085600VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T490s Laptop With 14-Inch Display,Core i7/8th Gen/Dual Core/16GB RAM/512GB SSD English Black",N70164528V-1,N70069245VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad x230 (2012) Laptop With 12.3-Inch Display,Intel Core i5 Processor/3rd Gen/8GB RAM/128GB SSD/Windows 7/Intel HD Graphics English Black",N70164529V-1,N53335198AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Yoga 2-In-1 Laptop With 14-Inch Touch Screen Display,Intel Core i7 Processor 8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620/Windows 10 Pro English Gray",N70164530V-1,N70071727VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkCentre M920z With 23.8-Inch Display,Intel Core i5-8500/8th Gen/Hexa Core/16GB RAM/1TB SSD/Windows 10 English Black",N70164532V-1,N70119840VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T14 Gen 2 Business Laptop With 14-Inch FHD Display,Core i5-1135G7/Quad Core/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 10 Pro English Black",N70164534V-1,N70143022VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Ideapad S130-11lGM Laptop With 11.6-Inch Display, Celeron Processor/4GB RAM/500GB HDD/Windows 10 Home/Intel HD Graphics Mineral Grey",N70164538V-1,N37984044AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T14s Laptop With 14-Inch FHD Display,Intel Core i5-10th Gen Processor/16 GBRAM/DDR4/512 GB SSD Hard/Windows 10 Pro English Black",N70164540V-1,N70013792VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X280 (2020) Convertible 2-in-1 Laptop With 12.5-Inch Touchscreen Display, Intel Core i5 Processor/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics With English Keyboard English Black",N70164556V-1,N50609643AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - IdeaPad Slim 3 With 15.6-Inch FHD Display,Intel Core i7-13620H/10-Core/13th Gen/16GB RAM/512GB SSD/Integrated Graphics/Windows 11 English Grey",N70164559V-1,N70152601VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T480 (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Windows 10 Pro/Intel HD Graphics English Black",N70164565V-1,N50609654AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T490s (2020) Laptop With 14-Inch Touchscreen Display,Intel Core i5 Processor/8th Gen/16GB RAM/256GB SSD/Windows 10 Pro/Intel UHD Graphics 620 English Silver",N70164566V-1,N50609611AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - IdeaPad 3 With 15.6-Inch FHD Display,Intel Core i5-1155G7/Quad Core/11th Gen/8GB RAM/512GB SSD/Integrated Graphics/Windows 11 English Arctic Grey",N70164569V-1,N70054339VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad x1 Carbon G2 Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/8GB RAM/256 SSD/Intel HD Graphics/Touchscreen English Black",N70164575V-1,N53409121AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon With 14-Inch WQHD Touchscreen Display,Intel Core i7 5500U/Dual Core/3rd Gen/8GB RAM/256GB SSD/Windows 10 English Black",N70164577V-1,N70135642VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470s Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70164588V-1,N53334318AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470S 2017 Laptop With 14-Inch Display,Intel Core I5 Processor/Quad Core/8GB RAM/512GB SSD/Intel HD 620 Grapichs English Black",N70164599V-1,N70052893VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470 (2016) Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/12GB RAM/512GB SSD/Intel UHD Graphics Black",N70164620V-1,N50922230AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkbook 15 With 15-Inch Display,Core i3-1115G4/Hexa Core/10th Gen/4GB RAM/256GB SSD/Windows 11 English Grey",N70164621V-1,N70098431VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad L480 Laptop With 14-Inch HD Display,Intel corei5-8250U/8GB/256GB SSD/ English Black",N70164622V-1,N53431690AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon Laptop With 14-Inch Display, Core i7 Processor/16GB RAM/1TB SSD/Intel UHD Graphics 620",Z56109B4911F4ED93F0E9Z-1,N45949239AMax
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T450 (2015) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/4GB RAM/256SSD/Intel HD Graphics Black english Black",Z56B56A0F22FE31463C38Z-1,N53334208AUnopened
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/16GB RAM/256GB SSD /Intel HD Graphics english Black",Z57EEAD096E86FB3FDA4FZ-1,N49798238AMax
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X260 (2016) Laptop With 12.5-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 english Black",ZC8D69CC29C1B4A46426DZ-1,N44260625AUnopened
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X270 (2018) Laptop With 12.5-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 english Black",ZD2B967E58935C71EDD8CZ-1,N52005468AMax
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop 3 Touchscreen Laptop With 13.5-inch Display,Core i7 Processor,10th Gen/16GB RAM/256GB SSD/Intel Iris Plus Graphics Platinum",N40824627A,PSKU_74949_58315998443118686686_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 6 Laptop With 12.3-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics 620 Black",N42306455A,PSKU_74949_08947069167782637274_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 7 With 12.3-Inch Display, Core i5 Processor/8GB RAM/128GB SSD/Intel Iris Plus Graphics Platinum",N43639515A,PSKU_74949_77421173920016954853_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface 3 Laptop With 13-Inch Display, Core i7 Processer/16GB RAM/256GB SSD/Intel UHD Graphics Platinum",N44671336A,PSKU_74949_72818952261440987733_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 1796 (2017) Laptop With 12.3-Inch Display,Intel Core m3 Processor/7th GEN/4GB RAM/128GB SSD/HD Integrated Graphics 615 Silver",N45044241A,PSKU_74949_66541705225492645850_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 1796 Laptop With 12.3-Inch Display,Intel Core m3 Processor/7th GEN/4GB RAM/128GB SSD/HD Integrated Graphics 615 Silver",N45044260A,PSKU_74949_24975934426106575575_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 5 1796 Laptop With 12.3-inch Multi Touch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Integrated Graphics 620 Silver",N46142018A,PSKU_74949_79386531751962120264_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface 1769 Laptop With 13.5-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/128GB SSD/Intel HD Graphics Silver",N48668671A,PSKU_74949_78981024503046751249_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface 1769 Laptop With 13.5-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/128GB SSD/Intel HD Graphics Silver",N48668684A,PSKU_74949_63319537403198617597_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro X Laptop With 13-Inch Display,Intel Celeron Processor/2nd Gen/8GB RAM/128GB SSD/Windows 10 Pro English Black",N48668687A,PSKU_74949_58989581575075838204_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface 1769 (2018) Laptop With 13.5-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/128GB SSD/Intel HD Graphics English Silver",N48668710A,PSKU_74949_58958326568049204059_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Touchscreen Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Silver",N48746890A,PSKU_74949_93144919600433485945_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 5 (2017) Laptop With 12.3-Inch Touchscreen Display, Intel Core i5 Processor/7th Gen/4GB RAM/128GB SSD/Intel HD Graphics 620 Silver",N48746898A,PSKU_74949_42677805709963562971_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Touchscreen Display,Intel Core i5 Processor/6th Gen/4GB RAM/128GB SSD/Intel HD Graphics 620 Silver",N48746901A,PSKU_74949_11026509665921444102_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 3 Laptop With 12.3-Inch Touchscreen Display,Intel Core i5 Processor/4th Gen/4GB RAM/128GB SSD/Intel HD Graphics 620 Silver",N48746902A,PSKU_74949_12721839638136145942_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Touchscreen Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Silver",N48747161A,PSKU_74949_31011065425167920575_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 5 Laptop With 12.3-Inch Touchscreen Display,Intel Core i5 Processor/7th Gen/4GB RAM/128GB SSD/Intel HD Graphics 620 Silver Silver",N49084455A,PSKU_74949_73971708156290400984_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Multi Touch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Silver",N49084458A,PSKU_74949_65122154873491896748_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Multi Touch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Silver",N49084459A,PSKU_74949_41231861287985453616_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Multi Touch Display,Intel Core i5 Processor/6th Gen/4GB RAM/128GB SSD/Intel HD Graphics 620 Silver",N49084461A,PSKU_74949_61179815428592253507_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro X With 13-Inch Display, Microsoft SQ1 Processor/8GB RAM/256GB SSD/Microsoft SQ1 Adreno 685 GPU Graphics Matte Black",N49566164A,PSKU_74949_80246329732918872883_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro X With 13-Inch Display, Microsoft SQ1 Processor/8GB RAM/256GB SSD/Microsoft SQ1 Adreno 685 GPU Graphics Matte Black",N49573251A,PSKU_74949_91253706638246130019_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface 2 Laptop With 13.5-Inch Touchscreen Display, Intel Core i5 Processor/8th Gen/8GB RAM/256GB SSD/Integrated Graphics Black",N49934484A,PSKU_74949_47376119482810679147_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Book 2 Laptop With 13.5-Inch Touchscreen Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/2GB Nvidia Geforce Gtx 1050 Graphics Silver",N49934490A,PSKU_74949_07513861158178637455_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 6 (2018) 2-in-1 Laptop With 12.3-Inch Touchscreen Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620 English Silver",N51630028A,PSKU_74949_03543480826531391061_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 6 With 12.3-Inch Touchscreen Display,Intel Core i5/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 Platinum",N51777856A,PSKU_74949_35488801656493385348_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 7 With 12.3-Inch Display,Intel Core i5 Processor/10th Gen/8GB RAM/256GB SSD/Intel Iris Plus Graphics English Black",N52071157A,PSKU_74949_47064224979785986750_X
74949,Microsoft,Electronics,Laptops,"Renewed- Surface 2 1769 (2018) Laptop With 13.5-Inch Touchscreen Display,Intel Core i5 Processor/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 Silver",N52071159A,PSKU_74949_23981318171981468697_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 1796 With 12.3-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 English Platinum",N52071160A,PSKU_74949_22660953013966665443_X
74949,Microsoft,Electronics,Laptops,"Renewed- Surface Pro 1796 (2018) Laptop With 12.3-Inch Display,Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel Iris Plus Graphics Platinum",N52071161A,PSKU_74949_87359479844946255418_X
74949,Microsoft,Electronics,Laptops,"Refurbished - Surface Pro 5 Laptop With 12.3-Inch Display, Intel Core i5 processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N53343500A,PSKU_74949_16072276174597141778_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 Laptop With 12.3-Inch Display,Intel Core i5 Processor/6th Gen/4GB RAM/128GB SSD/Intel HD Graphics English Silver",N53343529A,PSKU_74949_84076557550818362147_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 5 Laptop With 12.3-Inch Display,Intel Core i5 processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N53343532A,PSKU_74949_66933108923889697030_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Book 1 Laptop With 13.5-Inch Display,Intel Core i7 Processor/6th Gen/16GB RAM/512GB SSD/Intel HD Graphics English Silver",N53343535A,PSKU_74949_14147988014601991238_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Book 2 (2017) Laptop With 13.5-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/1TB HDD/2GB Intel HD Graphics English Silver",N53343537A,PSKU_74949_35017477584633751723_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Book 3 (2020) Laptop With 15-Inch Display, Intel Core i7 Processor/10th Gen/32GB RAM/512GB SSD/Intel HD Graphics English Silver",N53343538A,PSKU_74949_71615263276583569305_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 1631 Laptop With 10.6-Inch Touchscreen Display,Intel Core i5 Processor/4th Gen/4GB RAM/128GB SSD/Intel HD Graphics English Silver",N53356700A,PSKU_74949_90683334577145002731_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop With 14-Inch Multi-Touchscreen Display,Intel Core i7 Processor 8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 Pro English Black",N53361902A,PSKU_74949_52881617542428793158_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop 3 1868 Laptop With 13.5 inch Touchscreen Display,Intel Core i7/10th Gen/16GB RAM/256GB SSD,Intel Iris Graphics/Windows 10 Pro English Black",N53384223A,PSKU_74949_64679396622197484483_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 7 1866 2in1 Laptop With 12.3 inch Display,Intel Core i5/10th Gen/8GB RAM/256GB SSD,Intel Iris Graphics/Windows 10 Pro English Silver",N53384225A,PSKU_74949_93318884158311230475_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop 3 1868 Laptop With 13.5 inch Touchscreen Display,Intel Core i7/10th Gen/16GB RAM/256GB SSD,Intel Iris Graphics/Windows 10 Pro English Black",N53384242A,PSKU_74949_17795797012787272152_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 7 1866 2in1 Laptop With 12.3 inch Display,Intel Core i5/10th Gen/8GB RAM/256GB SSD,Intel Iris Graphics/Windows 10 Pro English Silver",N53384261A,PSKU_74949_15902124370663032846_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 5 (2 in 1) Laptop With 12.3-Inch Touch Display,Core i7 Processor/7th Gen/16GB RAM/512GB SSD/Intel HD Graphics English Silver",N53386788A,PSKU_74949_39785778124675980038_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop 2 With 13.5-Inch UHD Display,Intel Core i5 Processor/8th Generation/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Silver",N53406126A,PSKU_74949_14657674033799006134_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Book 2 2-in-1 Laptop With 15-Inch Touch-Screen PixelSense Display,Intel Core i7/16GB RAM/512GB SSD- 6GB GRAPHICS GTX 1060 English/Arabic Silver",N53435031A,PSKU_74949_24731792526931086274_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 Laptop With 12.3-Inch Touchscreen Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Silver",N70002049V-1,PSKU_74949_04437897757156310136_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 4 (2015) Laptop With 12.3-Inch Touchscreen Display,Intel Core i5 Processor/6th Gen/4GB RAM/128GB SSD/Intel HD Graphics 620 English Silver",N70003648V-1,N48746901AMax
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Book 1 (2015) Laptop With 13.5-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N70007861V-1,N53343519AMax
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop 3 - 13.5"" Touch-Screen - Intel Core i5-10TH Gen - 8GB Memory - 256GB Solid State Drive - Platinum - Keyboard Eng / Arabic English/Arabic Platinum",N70014258V-1,PSKU_74949_56049228622728407939_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Laptop 3 - 13.5"" Touch-Screen - Intel Core i5-10TH Gen - 8GB Memory - 256GB Solid State Drive - Matte English/Arabic Black",N70014259V-1,PSKU_74949_82530835326575950218_X
74949,Microsoft,Electronics,Laptops,Renewed - Surface Laptop Studio ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 14.4ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â Touch Screen ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Intel Core i7-11TH -32GB Memory ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 4GB GRAPHICS NVIDIA GeForce RTX 3050 Ti - 1TB SSD - - English/Arabic Silver,N70014282V-1,PSKU_74949_90544528742915002777_X
74949,Microsoft,Electronics,Laptops,"Renewed - Surface Pro 5 1796 (2017) Laptop With 12.3-inch Multi Touch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Integrated Graphics 620 English Silver",N70029449V-1,N46142040AMax
74949,Microsoft,Electronics,Laptops,"Renewed - Surface 1769 (2018) Laptop With 13.5-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N70029452V-1,N48668697AMax
